,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2019-02-13,,16.80948275862069,17.017857142857142,17.192857142857143,17.439285714285717,17.586428571428574,8
2019-02-14,,17.111206896551725,17.325,17.45714285714286,17.65357142857143,17.790714285714284,8
2019-02-15,,16.614655172413794,16.915000000000003,17.103571428571428,17.357142857142858,17.494999999999997,8
2019-02-19,16.345689655172414,16.650714285714287,16.907857142857143,17.075,17.33642857142857,17.50785714285714,9
2019-02-20,15.642241379310345,16.27642857142857,16.662142857142857,16.884821428571428,17.165,17.314999999999998,9
2019-02-21,15.957758620689656,16.517857142857142,16.775,16.939285714285717,17.142142857142858,17.270714285714284,9
2019-02-22,15.304310344827586,16.002142857142857,16.383928571428573,16.646428571428572,16.84642857142857,16.975,9
2019-02-25,15.726724137931035,16.202142857142857,16.439285714285713,16.578571428571426,16.809285714285714,16.954464285714288,9
2019-02-26,15.926724137931034,16.460714285714285,16.692857142857143,16.825,17.013571428571428,17.15714285714286,9
2019-02-27,15.899137931034483,16.435,16.685714285714287,16.767857142857142,16.90357142857143,17.001785714285717,9
2019-02-28,15.821551724137931,16.370714285714286,16.674999999999997,16.774107142857144,16.840714285714284,16.917857142857144,9
2019-03-01,15.15603448275862,15.810714285714285,16.20357142857143,16.48035714285714,16.642142857142858,16.7125,9
2019-03-04,15.585344827586207,16.080714285714286,16.40357142857143,16.617857142857144,16.74642857142857,16.82857142857143,9
2019-03-05,15.806034482758621,16.245,16.510714285714286,16.725,16.847857142857144,16.89464285714286,9
2019-03-06,16.30948275862069,16.655,16.87142857142857,17.03214285714286,17.125,17.167857142857144,9
2019-03-07,16.818103448275863,17.010714285714286,17.2,17.360714285714284,17.425,17.47142857142857,9
2019-03-08,16.871551724137934,17.117857142857144,17.291964285714286,17.44107142857143,17.5,17.5375,9
2019-03-11,15.707758620689656,16.220714285714287,16.567857142857143,16.853571428571428,16.95642857142857,17.06607142857143,9
2019-03-12,15.426724137931036,16.017857142857142,16.37857142857143,16.7,16.840714285714284,16.9875,9
2019-03-13,15.233620689655172,15.832142857142857,16.189285714285713,16.510714285714286,16.677857142857142,16.860714285714288,9
2019-03-14,15.131896551724138,15.733571428571429,16.174999999999997,16.521428571428572,16.71785714285714,16.917857142857144,9
2019-03-15,14.730172413793102,15.415,15.928571428571427,16.325,16.52357142857143,16.7625,9
2019-03-18,15.025,15.625,16.082142857142856,16.53482142857143,16.777857142857144,16.99642857142857,9
2019-03-19,15.147857142857143,15.83357142857143,16.25,16.575,16.74642857142857,16.975892857142856,8
2019-03-20,15.370714285714286,16.056428571428572,16.414285714285715,16.729285714285716,16.857857142857142,17.060714285714283,8
2019-03-21,15.147857142857143,15.876428571428573,16.225,16.533571428571427,16.662142857142857,16.819642857142856,8
2019-03-22,16.770714285714288,17.11357142857143,17.17857142857143,17.275,17.275,17.375,8
2019-03-25,16.905,17.235714285714288,17.389285714285716,17.475,17.476785714285715,17.53035714285714,9
2019-03-26,16.09642857142857,16.701785714285716,16.96964285714286,17.195,17.282142857142855,17.382142857142856,9
2019-03-27,16.417857142857144,17.017857142857142,17.317857142857143,17.486428571428572,17.541071428571428,17.675,9
2019-03-28,15.910714285714286,16.6875,17.05,17.300714285714285,17.389285714285716,17.485714285714288,9
2019-03-29,15.570714285714285,16.4,16.746428571428574,16.95357142857143,17.051785714285714,17.19375,9
2019-04-01,15.315,16.0875,16.4625,16.730714285714285,16.867857142857144,17.010714285714286,9
2019-04-02,15.389285714285714,16.21785714285714,16.603571428571428,16.835,16.989285714285714,17.14464285714286,9
2019-04-03,15.400714285714285,16.142857142857142,16.441071428571426,16.639285714285716,16.79642857142857,16.95714285714286,9
2019-04-04,15.33357142857143,16.09642857142857,16.475,16.693571428571428,16.833928571428572,16.97142857142857,9
2019-04-05,15.019285714285715,15.860714285714286,16.2625,16.497857142857143,16.682142857142857,16.9,9
2019-04-08,15.195,15.875,16.21785714285714,16.410714285714285,16.595535714285713,16.775892857142857,9
2019-04-09,15.797857142857143,16.40714285714286,16.728571428571428,16.855,16.989285714285714,17.107142857142858,9
2019-04-10,15.312142857142858,16.03214285714286,16.49642857142857,16.719285714285714,16.881249999999998,17.000892857142855,9
2019-04-11,14.990714285714287,15.864285714285714,16.325,16.556428571428572,16.753571428571426,16.878571428571426,9
2019-04-12,14.20357142857143,15.346428571428572,16.04642857142857,16.449285714285715,16.77857142857143,16.987499999999997,9
2019-04-15,14.255,15.332142857142857,16.055357142857144,16.433571428571426,16.760714285714286,16.975,9
2019-04-16,14.27357142857143,15.439285714285713,16.17857142857143,16.545,16.871428571428574,17.05892857142857,9
2019-04-17,,15.517857142857142,16.20357142857143,16.515,16.832142857142856,17.0375,8
2019-04-18,,15.492857142857142,16.2,16.521428571428572,16.820535714285715,17.018749999999997,8
2019-04-22,14.175,15.42142857142857,16.064999999999998,16.365,16.682142857142857,16.88357142857143,9
2019-04-23,14.167857142857143,15.399999999999999,16.075,16.375,16.689285714285717,16.892142857142858,9
2019-04-24,14.649999999999999,15.696428571428571,16.17642857142857,16.433928571428574,16.69107142857143,16.832142857142856,9
2019-04-25,14.948214285714284,16.064285714285713,16.515,16.689285714285717,16.896428571428572,17.033571428571427,9
2019-04-26,14.49642857142857,15.653571428571428,16.193571428571428,16.45714285714286,16.751785714285717,16.9,9
2019-04-29,14.825,15.885714285714286,16.319285714285716,16.58928571428571,16.867857142857144,17.00357142857143,9
2019-04-30,14.810714285714287,15.971428571428572,16.410714285714285,16.6375,16.889285714285712,17.040714285714284,9
2019-05-01,15.578571428571427,16.501785714285713,16.849285714285713,17.046428571428574,17.27857142857143,17.392142857142858,9
2019-05-02,15.55,16.439285714285717,16.825000000000003,17.055357142857144,17.264285714285716,17.34357142857143,9
2019-05-03,14.785714285714285,15.876785714285715,16.375,16.682142857142857,16.95,17.080000000000002,9
2019-05-06,15.925,16.55357142857143,16.802142857142858,16.991071428571427,17.191964285714285,17.286428571428573,9
2019-05-07,17.794642857142858,17.755357142857143,17.747857142857143,17.825000000000003,17.896428571428572,17.862142857142857,9
2019-05-08,18.03214285714286,17.82857142857143,17.689285714285713,17.67857142857143,17.755357142857143,17.734285714285715,9
2019-05-09,17.914285714285715,17.807142857142857,17.715,17.70357142857143,17.757142857142856,17.74642857142857,9
2019-05-10,16.575,16.96785714285714,17.072142857142858,17.20625,17.30892857142857,17.34,9
2019-05-13,19.1125,18.728571428571428,18.496428571428574,18.425,18.385714285714286,18.272142857142857,9
2019-05-14,18.085714285714285,17.946428571428573,17.77642857142857,17.725,17.725,17.689285714285717,9
2019-05-15,17.294642857142858,17.464285714285715,17.43642857142857,17.503571428571426,17.525,17.487857142857145,9
2019-05-16,16.625,17.1,17.205000000000002,17.348214285714285,17.397321428571427,17.380714285714287,9
2019-05-17,16.90178571428571,17.217857142857145,17.26642857142857,17.360714285714284,17.42142857142857,17.425,9
2019-05-20,17.175,17.427857142857142,17.470714285714287,17.57142857142857,17.625,17.625,9
2019-05-21,16.291071428571428,16.746428571428574,16.960714285714285,17.225,17.301428571428573,17.322857142857142,9
2019-05-22,16.271428571428572,16.89785714285714,17.069285714285712,17.22857142857143,17.329285714285714,17.372142857142858,8
2019-05-23,17.357142857142858,17.632142857142856,17.675,17.72857142857143,17.775,17.775,8
2019-05-24,16.810714285714287,17.342142857142857,17.432142857142857,17.630357142857143,17.682142857142857,17.725,8
2019-05-28,17.475,17.725,17.751785714285717,17.875,17.875,17.839285714285715,9
2019-05-29,17.85535714285714,18.025,18.035714285714285,18.075,18.060714285714283,17.98035714285714,9
2019-05-30,17.567857142857143,17.80785714285714,17.799999999999997,17.89107142857143,17.909285714285716,17.81607142857143,9
2019-05-31,18.25357142857143,18.35642857142857,18.325,18.307142857142857,18.25785714285714,18.137500000000003,9
2019-06-03,18.299999999999997,18.279285714285713,18.244642857142857,18.275,18.232142857142858,18.076785714285712,9
2019-06-04,17.46607142857143,17.675,17.696428571428573,17.725,17.702142857142857,17.557142857142857,9
2019-06-05,17.025,17.376428571428573,17.494642857142857,17.601785714285715,17.600714285714286,17.435714285714287,9
2019-06-06,16.869642857142857,17.179285714285715,17.325000000000003,17.425,17.425,17.285714285714285,9
2019-06-07,17.046428571428574,17.28214285714286,17.432142857142857,17.55535714285714,17.56142857142857,17.4125,9
2019-06-10,16.862499999999997,17.090714285714284,17.253571428571426,17.396428571428572,17.39357142857143,17.223214285714285,9
2019-06-11,16.985714285714288,17.227857142857143,17.410714285714285,17.475,17.475,17.314285714285717,9
2019-06-12,16.9,17.167857142857144,17.40357142857143,17.553571428571427,17.55785714285714,17.363392857142856,9
2019-06-13,16.89642857142857,17.173571428571428,17.4125,17.51607142857143,17.507142857142856,17.30357142857143,9
2019-06-14,16.66785714285714,16.96785714285714,17.260714285714286,17.410714285714285,17.425,17.2375,9
2019-06-17,16.625,16.839285714285715,17.098214285714285,17.269642857142856,17.275,17.060714285714283,9
2019-06-18,16.632142857142856,16.84642857142857,17.200000000000003,17.325,17.325,17.101785714285715,9
2019-06-19,15.915,16.515,16.960714285714285,17.176428571428573,17.219285714285714,17.039285714285715,8
2019-06-20,16.17642857142857,16.690714285714286,16.975,17.075,17.075,16.882142857142856,8
2019-06-21,16.593571428571426,17.107857142857142,17.37857142857143,17.470714285714287,17.427857142857142,17.175,8
2019-06-24,16.415,16.992857142857144,17.239285714285714,17.325,17.316071428571426,17.117857142857144,9
2019-06-25,16.82357142857143,17.351785714285715,17.59285714285714,17.665,17.605357142857144,17.404285714285717,9
2019-06-26,16.71785714285714,17.310714285714283,17.535714285714285,17.575,17.54285714285714,17.34642857142857,9
2019-06-27,16.332142857142856,17.02857142857143,17.299999999999997,17.375,17.339285714285715,17.210714285714285,9
2019-06-28,15.855,16.65,16.96785714285714,17.075,17.03035714285714,16.925,9
2019-07-01,15.405000000000001,16.269642857142856,16.65357142857143,16.802857142857142,16.78571428571429,16.78214285714286,9
2019-07-02,14.803571428571429,15.77142857142857,16.275000000000002,16.535,16.560714285714287,16.597857142857144,9
2019-07-03,14.710714285714285,15.741071428571429,16.214285714285715,16.45,16.4875,16.56357142857143,9
2019-07-05,15.019285714285715,15.883928571428571,16.285714285714285,16.485714285714288,16.475,16.595,9
2019-07-08,15.565,16.25357142857143,16.585714285714285,16.732142857142858,16.66785714285714,16.817857142857143,9
2019-07-09,15.610714285714286,16.348214285714285,16.694642857142856,16.835,16.760714285714286,16.932142857142857,9
2019-07-10,15.043571428571429,15.928571428571429,16.410714285714285,16.619285714285713,16.583928571428572,16.823571428571427,9
2019-07-11,14.859285714285715,15.866071428571429,16.3375,16.52357142857143,16.478571428571428,16.710714285714285,9
2019-07-12,14.625,15.79642857142857,16.3,16.477857142857143,16.423214285714284,16.705000000000002,9
2019-07-15,14.754999999999999,15.882142857142856,16.382142857142856,16.579285714285714,16.4875,16.810000000000002,9
2019-07-16,14.887857142857143,16.05357142857143,16.59285714285714,16.744999999999997,16.692857142857143,17.067857142857143,9
2019-07-17,,16.48392857142857,16.864285714285714,16.999285714285712,16.896428571428572,17.283571428571427,8
2019-07-18,,16.3,16.725,16.853571428571428,16.74107142857143,17.149285714285714,8
2019-07-19,,16.69464285714286,16.975,16.975,16.835714285714285,17.265,8
2019-07-22,15.175,16.40357142857143,16.792142857142856,16.920714285714286,16.790714285714284,17.262142857142855,9
2019-07-23,14.823214285714286,16.167857142857144,16.539285714285715,16.625,16.507857142857144,17.000714285714288,9
2019-07-24,14.478571428571428,15.882142857142856,16.250714285714288,16.369642857142857,16.272142857142857,16.74357142857143,9
2019-07-25,14.830357142857144,16.19642857142857,16.544999999999998,16.614285714285714,16.54357142857143,17.05785714285714,9
2019-07-26,14.582142857142857,15.92142857142857,16.320714285714285,16.464285714285715,16.45357142857143,16.925,9
2019-07-29,14.8375,16.0375,16.322142857142858,16.392857142857142,16.412142857142857,16.896428571428572,9
2019-07-30,15.460714285714285,16.53214285714286,16.74214285714286,16.737499999999997,16.766428571428573,17.196428571428573,9
2019-07-31,16.428571428571427,17.25357142857143,17.35642857142857,17.253571428571426,17.21785714285714,17.601785714285715,9
2019-08-01,17.58214285714286,17.75357142857143,17.645,17.444642857142856,17.432142857142857,17.8125,9
2019-08-02,17.55357142857143,17.675,17.589285714285715,17.385714285714286,17.396428571428572,17.762500000000003,9
2019-08-05,20.925,19.853571428571428,19.240714285714287,18.669642857142858,18.514285714285712,18.71785714285714,9
2019-08-06,19.541071428571428,19.121428571428574,18.707857142857144,18.2875,18.244285714285716,18.48482142857143,9
2019-08-07,19.232142857142858,18.9,18.54642857142857,18.133928571428573,18.119285714285713,18.335714285714285,9
2019-08-08,17.9375,17.973214285714285,17.775000000000002,17.475,17.530714285714286,17.771428571428572,9
2019-08-09,18.539285714285715,18.396428571428572,18.13642857142857,17.766964285714288,17.81714285714286,18.0125,9
2019-08-12,20.175,19.564285714285717,19.08214285714286,18.53214285714286,18.595000000000002,18.725,9
2019-08-13,18.400000000000002,18.367857142857144,18.18285714285714,17.7875,17.937857142857144,18.075,9
2019-08-14,20.603571428571428,19.889285714285712,19.439285714285713,18.892857142857142,18.980714285714285,19.075,9
2019-08-15,20.575000000000003,19.917857142857144,19.435,18.873214285714283,18.989285714285714,19.039285714285715,9
2019-08-16,19.26607142857143,19.180357142857144,18.92642857142857,18.40357142857143,18.585,18.6375,9
2019-08-19,18.075,18.26642857142857,18.137857142857143,17.787499999999998,18.106428571428573,18.175,9
2019-08-20,18.482142857142858,18.666428571428572,18.580714285714286,18.225,18.525,18.619642857142857,9
2019-08-21,17.42142857142857,18.03642857142857,18.122142857142858,17.88642857142857,18.229285714285712,18.32142857142857,8
2019-08-22,17.923214285714284,18.317857142857143,18.275,18.000714285714288,18.38642857142857,18.52142857142857,8
2019-08-23,19.646428571428572,19.440714285714286,19.260714285714286,18.91357142857143,19.299285714285713,19.35,8
2019-08-26,19.425,19.335,19.025,18.802142857142858,19.176785714285714,19.214285714285715,9
2019-08-27,20.110714285714284,19.960714285714285,19.59464285714286,19.295,19.57857142857143,19.59642857142857,9
2019-08-28,19.455357142857142,19.530714285714286,19.239285714285714,19.016428571428573,19.330357142857142,19.339285714285715,9
2019-08-29,18.67142857142857,18.990714285714287,18.825,18.627857142857142,18.939285714285713,18.99285714285714,9
2019-08-30,18.9625,19.15642857142857,18.99642857142857,18.79642857142857,19.117857142857144,19.14375,9
2019-09-03,19.525,19.47642857142857,19.25357142857143,19.205,19.49107142857143,19.45625,9
